id,level,operation,prediction_vi,"chrf_char_order=4,word_order=0","chrf_char_order=4,word_order=2","chrf_char_order=6,word_order=0","chrf_char_order=6,word_order=2"
vi-zh-2022-test-0004,1,remove_one_tone,"Som phục hồi kinh tế, sống chung an toàn với dịch COVID - 19",0.9613365383716911,0.9512084858985879,0.9585359129934566,0.951640029983188
vi-zh-2022-test-0004,2,remove_tones_and_drop_one_word,"Som phuc hoi kinh te, song chung toan voi dich COVID - 19",0.538543620951455,0.45075883301319786,0.43411648144934906,0.3943846070381644
vi-zh-2022-test-0004,3,word_dropout_15pct,Sớm phục hồi kinh sống chung an toàn với dịch - 19,0.7844424060385733,0.7738280919124052,0.7429491438346397,0.7453580027979018
vi-zh-2022-test-0004,4,word_dropout_30pct_and_swap,"Sớm kinh hồi tế, sống an dịch COVID - 19",0.5463304827974087,0.5566581027169847,0.448958178904435,0.48107853997217026
vi-zh-2022-test-0004,5,word_dropout_50pct_and_punctuation_remove,hồi kinh tế toàn với - 19,0.3613783799702005,0.38194757358019615,0.3041043380819897,0.33391108317588314
vi-zh-2022-test-0005,0,identity,"Ngoài ra, một số tín hiệu về xuất nhập khẩu vẫn tăng trưởng.",1.0,1.0,1.0,1.0
vi-zh-2022-test-0005,1,remove_one_tone,"Ngoai ra, một số tín hiệu về xuất nhập khẩu vẫn tăng trưởng.",0.9456267987460172,0.9407353261481383,0.933095808043504,0.9325599512707231
vi-zh-2022-test-0005,2,remove_tones_and_drop_one_word,"Ngoai ra, mot so tin hieu xuat nhap khau van tang truong.",0.36287311706586173,0.28778091823376706,0.24573804755077064,0.21870266167745092
vi-zh-2022-test-0005,3,word_dropout_15pct,"Ngoài ra, một số tín hiệu xuất nhập vẫn tăng trưởng.",0.8264916245274503,0.8219491697115926,0.7754749653672215,0.7848213633323367
vi-zh-2022-test-0005,4,word_dropout_30pct_and_swap,một tín số về nhập khẩu vẫn tăng trưởng.,0.5748329291522069,0.5663788661858716,0.5279602094539034,0.5333396948769346
vi-zh-2022-test-0005,5,word_dropout_50pct_and_punctuation_remove,Ngoài tín hiệu về xuất nhập,0.4589564228009331,0.4365770432310172,0.4190826398804173,0.4122327753928131
vi-zh-2022-test-0006,0,identity,Chắc chắn Quốc hội sẽ ban hành Nghị quyết nói rõ vấn đề này.,1.0,1.0,1.0,1.0
vi-zh-2022-test-0006,1,remove_one_tone,Chac chắn Quốc hội sẽ ban hành Nghị quyết nói rõ vấn đề này.,0.9500991646343173,0.9437169034070052,0.9432001075413722,0.9401381758941245
vi-zh-2022-test-0006,2,remove_tones_and_drop_one_word,Chac chan Quoc hoi se ban hanh quyet noi ro van đe nay.,0.2958431530565861,0.2197526580017212,0.1972287687043908,0.1648144935012909
vi-zh-2022-test-0006,3,word_dropout_15pct,Quốc hội sẽ ban hành Nghị quyết nói rõ vấn đề này.,0.8541227980632506,0.8649332485135833,0.8505873301650015,0.8595952577897686
vi-zh-2022-test-0006,4,word_dropout_30pct_and_swap,Chắc sẽ chắn ban hành Nghị quyết rõ vấn đề,0.6002445482689174,0.5833624517264044,0.5176372243289653,0.5256205902870029
vi-zh-2022-test-0006,5,word_dropout_50pct_and_punctuation_remove,hội ban Nghị quyết nói rõ vấn,0.4526535949924339,0.4426403698981509,0.41230811886687113,0.414873302632224
vi-zh-2022-test-0007,0,identity,"Về phòng chống dịch, cần đặt trọng tâm vào chủ trương thích ứng an toàn, linh hoạt và có hiệu quả với dịch bệnh, điều kiện tiên quyết là bao phủ vaccine.",1.0,1.0,1.0,1.0
vi-zh-2022-test-0007,1,remove_one_tone,"Ve phòng chống dịch, cần đặt trọng tâm vào chủ trương thích ứng an toàn, linh hoạt và có hiệu quả với dịch bệnh, điều kiện tiên quyết là bao phủ vaccine.",0.9854502409282369,0.9809086262272902,0.9846262990127596,0.9814260734659189
vi-zh-2022-test-0007,2,remove_tones_and_drop_one_word,"Ve phong chong dich, can đat trong tam vao chu truong thich ung an toan, linh va co hieu qua voi dich benh, đieu kien tien quyet la bao phu vaccine.",0.432347503961023,0.33505433683693225,0.3096239210886458,0.26733494619454556
vi-zh-2022-test-0007,3,word_dropout_15pct,"Về phòng chống dịch, cần đặt trọng tâm vào chủ trương thích an toàn, linh hoạt và với bệnh, điều kiện tiên quyết là bao phủ vaccine.",0.8522291860528819,0.8481273614996624,0.8291481145480603,0.8318417249953192
vi-zh-2022-test-0007,4,word_dropout_30pct_and_swap,"Về chống phòng dịch, cần đặt tâm vào thích an toàn, linh hoạt hiệu quả với dịch bệnh, điều là bao phủ",0.6125882718870751,0.6130248593038008,0.545830140996261,0.562856623932426
vi-zh-2022-test-0007,5,word_dropout_50pct_and_punctuation_remove,phòng trọng tâm vào chủ trương ứng toàn linh và có hiệu kiện tiên quyết phủ,0.45482508088621076,0.4296521515415927,0.3951702696474986,0.39120013958311534
vi-zh-2022-test-0008,0,identity,"Việt Nam không thể đóng cửa mãi, mà phải mở cửa để giải quyết việc làm, thu nhập, phát triển kinh tế - xã hội.",1.0,1.0,1.0,1.0
vi-zh-2022-test-0008,1,remove_one_tone,"Viet Nam không thể đóng cửa mãi, mà phải mở cửa để giải quyết việc làm, thu nhập, phát triển kinh tế - xã hội.",0.9732459543077528,0.9704644621493393,0.9698935690567193,0.9686455462506678
vi-zh-2022-test-0008,2,remove_tones_and_drop_one_word,"Viet Nam khong the đong cua mai, ma phai mo cua đe quyet viec lam, thu nhap, phat trien kinh te - xa hoi.",0.4123071608267378,0.3271640837402636,0.29755182302012295,0.2623833814916948
vi-zh-2022-test-0008,3,word_dropout_15pct,"Việt Nam không đóng cửa mãi, mà phải cửa để quyết việc làm, thu nhập, phát triển kinh tế - hội.",0.8193989634273753,0.8165730524074504,0.7690052648365442,0.7794837671300385
vi-zh-2022-test-0008,4,word_dropout_30pct_and_swap,"Việt đóng thể mãi, mà phải mở cửa để giải quyết việc làm, nhập, kinh tế - xã",0.6469868699039969,0.6538177142268153,0.5845853143207256,0.6053211122314458
vi-zh-2022-test-0008,5,word_dropout_50pct_and_punctuation_remove,không đóng cửa mãi phải mở để làm kinh tế xã hội,0.3600124978870416,0.3520222313555035,0.2841046249281621,0.29708644150722974
vi-zh-2022-test-0009,0,identity,Năm 2021 là năm Việt Nam bắt đầu thực hiện Chiến lược bình đẳng giới của giai đoạn mới (2021- 2026).,1.0,1.0,1.0,1.0
vi-zh-2022-test-0009,1,remove_one_tone,Nam 2021 là năm Việt Nam bắt đầu thực hiện Chiến lược bình đẳng giới của giai đoạn mới (2021- 2026).,0.9776421231721867,0.9702726143941058,0.9762643394247327,0.9710816537780356
vi-zh-2022-test-0009,2,remove_tones_and_drop_one_word,Nam 2021 la nam Viet Nam bat đau thuc hien luoc binh đang gioi cua giai đoan moi (2021- 2026).,0.4876393108361631,0.3992021122681059,0.3832010519042661,0.34298293422674475
vi-zh-2022-test-0009,3,word_dropout_15pct,Năm năm Việt Nam bắt đầu thực hiện lược bình đẳng giới của giai đoạn mới (2021- 2026).,0.8547807908029833,0.8510643534337102,0.8335925317965542,0.8361032722436534
vi-zh-2022-test-0009,4,word_dropout_30pct_and_swap,2021 năm là Việt Nam bắt đầu thực hiện Chiến lược của mới (2021- 2026).,0.6517571762864243,0.6526430528573997,0.603737250631332,0.616414475781597
vi-zh-2022-test-0009,5,word_dropout_50pct_and_punctuation_remove,Năm 2021 năm Nam hiện lược đẳng của giai đoạn,0.3749956944123891,0.35748204960261654,0.2974309721733958,0.3036847274971703
vi-zh-2022-test-0010,0,identity,"Các nghiên cứu khác cũng cho thấy dịch Covid-19 đã tác động sâu sắc đối với phụ nữ, những người có nguy cơ mất việc làm cao hơn nhiều so với nam giới, trong khi vẫn phải đảm nhận gánh nặng trong sóc gia đình, con cái khi các trường học bị đóng cửa.",1.0,1.0,1.0,1.0
vi-zh-2022-test-0010,1,remove_one_tone,"Cac nghiên cứu khác cũng cho thấy dịch Covid-19 đã tác động sâu sắc đối với phụ nữ, những người có nguy cơ mất việc làm cao hơn nhiều so với nam giới, trong khi vẫn phải đảm nhận gánh nặng trong sóc gia đình, con cái khi các trường học bị đóng cửa.",0.9909457888885237,0.9881663194324378,0.9904642725960234,0.988500049577084
vi-zh-2022-test-0010,2,remove_tones_and_drop_one_word,"Cac nghien cuu khac cung cho thay dich Covid-19 đa tac đong sau sac đoi voi phu nu, nhung nguoi co nguy co mat viec lam cao nhieu so voi nam gioi, trong khi van phai đam nhan ganh nang trong soc gia đinh, con cai khi cac truong hoc bi đong cua.",0.4731596311408628,0.3703786981030728,0.3592996955985418,0.3106789793509657
vi-zh-2022-test-0010,3,word_dropout_15pct,"Các nghiên cứu khác cũng cho thấy dịch đã động sâu sắc đối phụ những người có nguy cơ mất việc làm cao hơn nhiều so với nam giới, trong khi vẫn phải đảm gánh trong sóc gia đình, con khi các trường học đóng cửa.",0.8184042601241164,0.8116903114053815,0.7795533055159541,0.7842305419881807
vi-zh-2022-test-0010,4,word_dropout_30pct_and_swap,"Các khác nghiên cũng cho thấy dịch Covid-19 sâu sắc đối phụ nữ, người nguy cơ mất việc làm cao hơn nhiều với trong khi vẫn phải đảm gánh nặng trong gia đình, con các trường học đóng",0.7006162244551429,0.6708628077693386,0.637140617882994,0.6306972184144432
vi-zh-2022-test-0010,5,word_dropout_50pct_and_punctuation_remove,nghiên cứu cũng thấy Covid-19 tác sâu đối phụ những có mất việc làm hơn so với nam giới trong đảm nhận nặng trong đình trường đóng,0.4442301739198623,0.4094238083715657,0.3560999858040854,0.35202913793362983
vi-zh-2022-test-0011,0,identity,"Riêng đối với Việt Nam, từ năm 2020 đến nay, Việt Nam đã trải qua 4 đợt bùng phát dịch, tác động nghiêm trọng tới tất cả các lĩnh vực của nền kinh tế - xã hội, gây thách thức cho việc thực hiện bình đẳng giới và vì sự tiến bộ phụ nữ cũng như việc triển khai thực hiện các mục tiêu chiến lược quốc gia về bình đẳng giới.",1.0,1.0,1.0,1.0
vi-zh-2022-test-0011,1,remove_one_tone,"Rieng đối với Việt Nam, từ năm 2020 đến nay, Việt Nam đã trải qua 4 đợt bùng phát dịch, tác động nghiêm trọng tới tất cả các lĩnh vực của nền kinh tế - xã hội, gây thách thức cho việc thực hiện bình đẳng giới và vì sự tiến bộ phụ nữ cũng như việc triển khai thực hiện các mục tiêu chiến lược quốc gia về bình đẳng giới.",0.9908576390082946,0.9895476080515538,0.9897982991756031,0.9890806109162206
vi-zh-2022-test-0011,2,remove_tones_and_drop_one_word,"Rieng đoi voi Viet Nam, tu nam 2020 đen nay, Viet Nam đa trai qua 4 đot bung phat dich, tac đong nghiem trong toi tat ca cac linh vuc cua nen kinh te - xa gay thach thuc cho viec thuc hien binh đang gioi va vi su tien bo phu nu cung nhu viec trien khai thuc hien cac muc tieu chien luoc quoc gia ve binh đang gioi.",0.4192204376142535,0.31873167510554984,0.30006779752223667,0.25448938788679787
vi-zh-2022-test-0011,3,word_dropout_15pct,"Riêng đối Việt Nam, từ năm đến nay, Việt Nam đã trải 4 đợt bùng phát dịch, tác động tới cả các lĩnh vực nền tế - xã hội, gây thách thức cho việc thực hiện bình đẳng giới và vì sự phụ nữ cũng như việc triển khai thực hiện các mục tiêu chiến lược quốc về bình đẳng giới.",0.8174302996583468,0.8184928544908888,0.7820254401708833,0.791675326343245
vi-zh-2022-test-0011,4,word_dropout_30pct_and_swap,"đối từ với năm 2020 đến nay, Việt Nam trải đợt phát trọng tới tất cả các lĩnh của nền kinh tế - xã hội, gây thách thức cho việc thực hiện bình giới và vì bộ nữ như việc thực hiện các mục tiêu chiến lược quốc gia đẳng",0.6379832929058313,0.6325474261330581,0.592493860416214,0.5997895213629951
vi-zh-2022-test-0011,5,word_dropout_50pct_and_punctuation_remove,Riêng với Việt Nam từ năm đến trải đợt phát dịch trọng tới tất cả lĩnh của nền xã hội gây thức thực bình đẳng vì bộ nữ việc triển thực mục lược gia đẳng giới,0.41404782221035596,0.3927595633993874,0.3264013413728432,0.33234618326991805
vi-zh-2022-test-0012,0,identity,"Báo cáo về tình hình kinh tế - xã hội năm 2021 dự kiến kế hoạch phát triển kinh tế xã hội năm 2022, tại phiên khai mạc kỳ họp thứ 2, Quốc hội khóa XV sáng 20/10, Thủ tướng Phạm Minh Chính khái quát lại những kết quả quan trọng mà Việt Nam đạt được trên các lĩnh vực, trong đó đặc biệt nhấn mạnh đến công tác phòng chống dịch COVID - 19.",1.0,1.0,1.0,1.0
vi-zh-2022-test-0012,1,remove_one_tone,"Bao cáo về tình hình kinh tế - xã hội năm 2021 dự kiến kế hoạch phát triển kinh tế xã hội năm 2022, tại phiên khai mạc kỳ họp thứ 2, Quốc hội khóa XV sáng 20/10, Thủ tướng Phạm Minh Chính khái quát lại những kết quả quan trọng mà Việt Nam đạt được trên các lĩnh vực, trong đó đặc biệt nhấn mạnh đến công tác phòng chống dịch COVID - 19.",0.9932765138608782,0.9913246379325686,0.9929286693819502,0.99155172355545
vi-zh-2022-test-0012,2,remove_tones_and_drop_one_word,"Bao cao ve tinh hinh kinh te - xa hoi nam 2021 du kien ke hoach phat trien kinh te xa hoi nam 2022, tai phien khai mac ky hop thu 2, Quoc hoi khoa XV sang Thu tuong Pham Minh Chinh khai quat lai nhung ket qua quan trong ma Viet Nam đat đuoc tren cac linh vuc, trong đo đac biet nhan manh đen cong tac phong chong dich COVID - 19.",0.4396939068028277,0.34563419448086163,0.3243301262567803,0.28262628682410296
vi-zh-2022-test-0012,3,word_dropout_15pct,"Báo cáo về kinh tế - xã hội 2021 dự kiến kế phát tế xã hội năm 2022, tại phiên khai mạc kỳ họp thứ 2, Quốc hội khóa XV sáng 20/10, Thủ tướng Phạm Minh khái quát những kết quả mà Việt Nam đạt được trên các lĩnh vực, trong đó đặc biệt mạnh đến công tác phòng chống dịch COVID - 19.",0.8156158856357315,0.8218214216848824,0.783362366980737,0.7960860263381258
vi-zh-2022-test-0012,4,word_dropout_30pct_and_swap,"Báo tình về hình kinh tế - xã năm 2021 dự kiến kế hoạch kinh tế 2022, tại phiên khai kỳ họp thứ 2, hội XV sáng 20/10, Thủ tướng Phạm Minh Chính quát lại kết quả quan trọng mà được trên các lĩnh vực, nhấn công tác phòng COVID - 19.",0.6413423694749352,0.6454347646840336,0.5859805892217744,0.6028946569188758
vi-zh-2022-test-0012,5,word_dropout_50pct_and_punctuation_remove,cáo về kinh tế - năm 2021 dự phát triển tế xã hội 2022 kỳ hội sáng 20/10 Thủ tướng Minh Chính quát những kết quả trọng mà lĩnh vực đặc nhấn mạnh đến tác phòng dịch -,0.4339070469629819,0.4202257542207717,0.36149465027927297,0.36933615786561264
vi-zh-2022-test-0013,0,identity,"Tập trung phục hồi kinh tế, duy trì các động lực tăng trưởng",1.0,1.0,1.0,1.0
vi-zh-2022-test-0013,1,remove_one_tone,"Tap trung phục hồi kinh tế, duy trì các động lực tăng trưởng",0.9621726924658239,0.9500565202519412,0.9594540994169622,0.9510466185187656
vi-zh-2022-test-0013,2,remove_tones_and_drop_one_word,"Tap trung phuc hoi kinh te, tri cac đong luc tang truong",0.4253953707365333,0.3198291259883098,0.3223618132909547,0.26894548452753975
vi-zh-2022-test-0013,3,word_dropout_15pct,Tập trung phục hồi kinh duy trì động lực tăng trưởng,0.8264916245274503,0.7956486654006073,0.7754749653672215,0.7651069575299492
vi-zh-2022-test-0013,4,word_dropout_30pct_and_swap,Tập phục trung hồi duy trì các động lực,0.5479882792860847,0.5362743168801516,0.46500537063696534,0.4769658408274349
vi-zh-2022-test-0013,5,word_dropout_50pct_and_punctuation_remove,phục hồi kinh động tăng trưởng,0.48749672449874687,0.4498962456751485,0.427773260241513,0.41447503525448576
vi-zh-2022-test-0014,0,identity,"Công tác phòng, chống dịch COVID-19 là ưu tiên hàng đầu trong chỉ đạo, điều hành",1.0,1.0,1.0,1.0
vi-zh-2022-test-0014,1,remove_one_tone,"Cong tác phòng, chống dịch COVID-19 là ưu tiên hàng đầu trong chỉ đạo, điều hành",0.9723403220883061,0.9624970338976507,0.9705401782956646,0.9636077481008336
vi-zh-2022-test-0014,2,remove_tones_and_drop_one_word,"Cong tac phong, chong dich COVID-19 la uu hang đau trong chi đao, đieu hanh",0.48712623272866656,0.36220429427138223,0.38331135808997546,0.3155736608028889
vi-zh-2022-test-0014,3,word_dropout_15pct,"Công tác phòng, chống dịch COVID-19 là ưu tiên hàng đầu trong đạo, hành",0.8608207676357208,0.8559188776452963,0.830503272759801,0.8344059601743823
vi-zh-2022-test-0014,4,word_dropout_30pct_and_swap,"Công chống phòng, dịch COVID-19 là ưu hàng đạo, điều hành",0.6619903415356662,0.6416976962911433,0.5671652194313505,0.5756521512420817
vi-zh-2022-test-0014,5,word_dropout_50pct_and_punctuation_remove,Công phòng chống dịch COVID-19 tiên trong hành,0.5298732092927814,0.45960716253484163,0.43455811420772206,0.40568881021361547
vi-zh-2022-test-0015,0,identity,"Tập trung khôi phục kinh tế , duy trì động lực tăng trưởng , không để suy giảm động lực tăng trưởng",1.0,1.0,1.0,1.0
vi-zh-2022-test-0015,1,remove_one_tone,"Tap trung khôi phục kinh tế , duy trì động lực tăng trưởng , không để suy giảm động lực tăng trưởng",0.9770557512662776,0.9691915686652528,0.9756331196273517,0.9700906405863147
vi-zh-2022-test-0015,2,remove_tones_and_drop_one_word,"Tap trung khoi phuc kinh te , duy tri đong luc truong , khong đe suy giam đong luc tang truong",0.45944449280327754,0.36018101544110304,0.34060704146271076,0.2958688175048881
vi-zh-2022-test-0015,3,word_dropout_15pct,"Tập trung khôi phục kinh tế , duy trì động lực tăng trưởng không để suy động tăng trưởng",0.853771870501756,0.8397486105467518,0.8125388779542788,0.8123305949921932
vi-zh-2022-test-0015,4,word_dropout_30pct_and_swap,"Tập tế trung , duy động lực tăng trưởng để giảm động lực tăng trưởng",0.6438206702398038,0.61860677947424,0.5723080210137766,0.5712743302076337
vi-zh-2022-test-0015,5,word_dropout_50pct_and_punctuation_remove,khôi tế duy trì động tăng trưởng không giảm động lực,0.5038870217070649,0.472905646994696,0.42885778083715087,0.4243725222158085
vi-zh-2022-test-0016,0,identity,"Thủ tướng Phạm Minh Chính khẳng định trong những tháng cuối năm, sẽ tập trung nỗ lực cao nhất cho phòng, chống dịch COVID-19, có lộ trình thích ứng an toàn, linh hoạt, phấn đấu kiểm soát hiệu quả dịch bệnh trên phạm vi toàn quốc để tập trung khắc phục hậu quả của dịch bệnh và khôi phục, phát triển kinh tế xã hội.",1.0,1.0,1.0,1.0
vi-zh-2022-test-0016,1,remove_one_tone,"Thu tướng Phạm Minh Chính khẳng định trong những tháng cuối năm, sẽ tập trung nỗ lực cao nhất cho phòng, chống dịch COVID-19, có lộ trình thích ứng an toàn, linh hoạt, phấn đấu kiểm soát hiệu quả dịch bệnh trên phạm vi toàn quốc để tập trung khắc phục hậu quả của dịch bệnh và khôi phục, phát triển kinh tế xã hội.",0.9909313370761352,0.9892919920622331,0.9898808880656899,0.9889139915578744
vi-zh-2022-test-0016,2,remove_tones_and_drop_one_word,"Thu tuong Pham Minh Chinh khang đinh trong nhung thang cuoi nam, se tap trung no luc cao nhat cho phong, chong dich COVID-19, co lo trinh thich ung an toan, linh phan đau kiem soat hieu qua dich benh tren pham vi toan quoc đe tap trung khac phuc hau qua cua dich benh va khoi phuc, phat trien kinh te xa hoi.",0.477863349944946,0.36286908263835554,0.3580954734042034,0.30179174372869155
vi-zh-2022-test-0016,3,word_dropout_15pct,"Thủ tướng Phạm Chính khẳng trong những tháng cuối năm, tập trung lực nhất cho phòng, chống dịch COVID-19, lộ thích ứng an toàn, linh hoạt, phấn đấu kiểm soát quả dịch bệnh trên phạm vi toàn quốc để trung khắc phục hậu quả của dịch bệnh và khôi phục, phát triển kinh xã hội.",0.8417279942258713,0.8319675730087411,0.8042101067154239,0.8062695196992871
vi-zh-2022-test-0016,4,word_dropout_30pct_and_swap,"Thủ khẳng tướng trong những tháng cuối năm, tập trung nỗ lực cho phòng, chống dịch COVID-19, lộ ứng an toàn, hoạt, phấn đấu hiệu quả dịch bệnh trên phạm vi toàn quốc để tập phục hậu quả dịch và khôi phục, phát kinh tế hội.",0.6687804436586572,0.6696502213257429,0.6140201398957156,0.628366510639439
vi-zh-2022-test-0016,5,word_dropout_50pct_and_punctuation_remove,tướng Phạm Minh Chính khẳng những cuối sẽ trung nỗ lực cao nhất cho chống có thích toàn dịch bệnh phạm vi tập hậu quả và khôi phục phát tế xã hội,0.4334651426647839,0.4146439976058149,0.3729399611876593,0.3739546240835375
vi-zh-2022-test-0017,0,identity,"Chính phủ cũng sẽ điều chỉnh linh hoạt chính sách tài khóa, tiền tệ và các chính sách khác để giữ vững ổn định vĩ mô, bảo đảm các cân đối lớn, thúc đẩy sản xuất kinh doanh, tập trung ưu tiên triển khai các cơ chế, chính sách hỗ trợ thiết thực, hiệu quả .",1.0,1.0,1.0,1.0
vi-zh-2022-test-0017,1,remove_one_tone,"Chinh phủ cũng sẽ điều chỉnh linh hoạt chính sách tài khóa, tiền tệ và các chính sách khác để giữ vững ổn định vĩ mô, bảo đảm các cân đối lớn, thúc đẩy sản xuất kinh doanh, tập trung ưu tiên triển khai các cơ chế, chính sách hỗ trợ thiết thực, hiệu quả .",0.9885848288564826,0.9869694734241524,0.98724846375259,0.9863710384543158
vi-zh-2022-test-0017,2,remove_tones_and_drop_one_word,"Chinh phu cung se đieu chinh linh hoat chinh sach tai khoa, tien te va cac chinh sach khac đe giu vung on đinh vi mo, bao đam can đoi lon, thuc đay san xuat kinh doanh, tap trung uu tien trien khai cac co che, chinh sach ho tro thiet thuc, hieu qua .",0.4088083220372095,0.3103838028115794,0.2965975643990943,0.25083186424499815
vi-zh-2022-test-0017,3,word_dropout_15pct,"Chính phủ cũng sẽ điều linh hoạt sách tài khóa, tiền tệ và các chính sách khác để giữ vững ổn vĩ bảo các cân đối lớn, thúc đẩy xuất kinh doanh, trung ưu tiên triển khai các cơ chế, chính sách hỗ trợ thực, hiệu quả .",0.8191586829938434,0.8167169778242108,0.7841864634885576,0.7910990826214802
vi-zh-2022-test-0017,4,word_dropout_30pct_and_swap,"phủ sẽ cũng điều chỉnh linh hoạt chính khóa, tiền tệ và các chính sách khác để vững ổn vĩ đảm các cân đối đẩy sản xuất trung ưu triển cơ chế, chính hỗ trợ thiết hiệu quả .",0.6208146142711194,0.6113277444172032,0.5591003245111325,0.5674133389217613
